[u'2017-06-10 15:08\xa0UTC', u'jonny_the_depp', u'0\xa0\U0001f353', u'eloquent_indiana\xa0(52)']
[u'2017-06-10 19:31\xa0UTC', u'OverTime', u'0\xa0\U0001f353', u'happy_yalow\xa0(60)']
[u'2017-06-10 19:41\xa0UTC', u'OverTime', u'0\xa0\U0001f353', u'nostalgic_noether\xa0(61)']
[u'2017-06-10 19:47\xa0UTC', u'jonny_the_depp', u'0\xa0\U0001f353', u'reverent_beaver\xa0(48)']
[u'2017-06-10 20:32\xa0UTC', u'OverTime', u'0\xa0\U0001f353', u'peaceful_williams\xa0(47)']
[u'2017-06-11 09:07\xa0UTC', u'amberheijden', u'0\xa0\U0001f353', u'hopeful_liskov\xa0(3)']
[u'2017-06-11 10:04\xa0UTC', u'amberheijden', u'0\xa0\U0001f353', u'focused_gary\xa0(20)']
[u'2017-06-11 19:16\xa0UTC', u'derks', u'0\xa0\U0001f353', u'happy_yalow\xa0(60)']
[u'2017-06-11 19:18\xa0UTC', u'derks', u'0\xa0\U0001f353', u'nostalgic_noether\xa0(61)']
[u'2017-06-11 19:20\xa0UTC', u'derks', u'0\xa0\U0001f353', u'hopeful_liskov\xa0(3)']
[u'2017-06-11 19:21\xa0UTC', u'derks', u'0\xa0\U0001f353', u'focused_gary\xa0(20)']
[u'2017-06-11 23:44\xa0UTC', u'Nemo', u'0\xa0\U0001f353', u'wizardly_shannon\xa0(6)']
[u'2017-06-12 06:30\xa0UTC', u'RonaldRietman', u'0\xa0\U0001f353', u'agitated_ritchie\xa0(44)']
[u'2017-06-12 06:49\xa0UTC', u'jonny_the_depp', u'0\xa0\U0001f353', u'peaceful_williams\xa0(47)']
[u'2017-06-12 08:29\xa0UTC', u'SdeH', u'0\xa0\U0001f353', u'happy_yalow\xa0(60)']
[u'2017-06-12 08:29\xa0UTC', u'SdeH', u'0\xa0\U0001f353', u'nostalgic_noether\xa0(61)']
[u'2017-06-12 12:54\xa0UTC', u'chidoben', u'0\xa0\U0001f353', u'determined_goldwasser\xa0(34)']
[u'2017-06-12 15:26\xa0UTC', u'amberheijden', u'0\xa0\U0001f353', u'nostalgic_noether\xa0(61)']
[u'2017-06-12 17:45\xa0UTC', u'OverTime', u'0\xa0\U0001f353', u'eloquent_indiana\xa0(52)']
[u'2017-06-13 04:01\xa0UTC', u'Nemo', u'0\xa0\U0001f353', u'hopeful_liskov\xa0(3)']
[u'2017-06-13 04:03\xa0UTC', u'Nemo', u'0\xa0\U0001f353', u'angry_meitner\xa0(7)']
[u'2017-06-13 04:06\xa0UTC', u'Nemo', u'0\xa0\U0001f353', u'quirky_keller\xa0(45)']
[u'2017-06-13 05:07\xa0UTC', u'Nemo', u'0\xa0\U0001f353', u'stupefied_varahamihira\xa0(16)']
[u'2017-06-13 09:22\xa0UTC', u'TheRealDonkeyKong', u'0\xa0\U0001f353', u'happy_yalow\xa0(60)']
[u'2017-06-13 09:29\xa0UTC', u'TheRealDonkeyKong', u'0\xa0\U0001f353', u'nostalgic_noether\xa0(61)']
[u'2017-06-14 05:26\xa0UTC', u'Nemo', u'0\xa0\U0001f353', u'modest_clarke\xa0(30)']
[u'2017-06-14 06:04\xa0UTC', u'Nemo', u'0\xa0\U0001f353', u'zealous_ardinghelli\xa0(31)']
[u'2017-06-15 07:48\xa0UTC', u'OverTime', u'0\xa0\U0001f353', u'focused_gary\xa0(20)']
[u'2017-06-15 10:23\xa0UTC', u'jonny_the_depp', u'0\xa0\U0001f353', u'dazzling_panini\xa0(46)']
[u'2017-06-15 15:58\xa0UTC', u'jonny_the_depp', u'0\xa0\U0001f353', u'quirky_keller\xa0(45)']
[u'2017-06-16 18:08\xa0UTC', u'jonny_the_depp', u'0\xa0\U0001f353', u'nifty_heisenberg\xa0(41)']
[u'2017-06-18 16:05\xa0UTC', u'mice', u'0\xa0\U0001f353', u'quirky_keller\xa0(45)']
[u'2017-06-18 16:23\xa0UTC', u'mice', u'0\xa0\U0001f353', u'hopeful_liskov\xa0(3)']
[u'2017-06-18 16:29\xa0UTC', u'mice', u'0\xa0\U0001f353', u'stupefied_varahamihira\xa0(16)']
[u'2017-06-18 19:27\xa0UTC', u'mice', u'0\xa0\U0001f353', u'famous_stonebraker\xa0(55)']
[u'2017-06-19 12:57\xa0UTC', u'BendHer', u'0\xa0\U0001f353', u'quirky_keller\xa0(45)']
[u'2017-06-19 13:46\xa0UTC', u'BendHer', u'0\xa0\U0001f353', u'angry_meitner\xa0(7)']
[u'2017-06-19 13:47\xa0UTC', u'BendHer', u'0\xa0\U0001f353', u'wizardly_shannon\xa0(6)']
[u'2017-06-20 09:12\xa0UTC', u'pschorrhacker', u'0\xa0\U0001f353', u'elastic_bell\xa0(49)']
[u'2017-06-20 12:29\xa0UTC', u'wserdx', u'0\xa0\U0001f353', u'wizardly_shannon\xa0(6)']
[u'2017-06-20 14:50\xa0UTC', u'pschorrhacker', u'0\xa0\U0001f353', u'agitated_ritchie\xa0(44)']
[u'2017-06-22 10:58\xa0UTC', u'wserdx', u'0\xa0\U0001f353', u'angry_meitner\xa0(7)']
[u'2017-06-22 20:25\xa0UTC', u'gilles', u'0\xa0\U0001f353', u'elegant_sinoussi\xa0(18)']
[u'2017-06-23 07:23\xa0UTC', u'wserdx', u'0\xa0\U0001f353', u'elegant_sinoussi\xa0(18)']
[u'2017-06-24 16:57\xa0UTC', u'Team Megaloblastt', u'0\xa0\U0001f353', u'silly_kare\xa0(63)']
[u'2017-06-24 17:05\xa0UTC', u'Team Megaloblastt', u'0\xa0\U0001f353', u'affectionate_johnson\xa0(66)']
[u'2017-06-24 17:06\xa0UTC', u'Team Megaloblastt', u'0\xa0\U0001f353', u'unruffled_jones\xa0(65)']
[u'2017-06-24 17:06\xa0UTC', u'Team Megaloblastt', u'0\xa0\U0001f353', u'inspiring_ptolemy\xa0(64)']
[u'2017-06-24 17:26\xa0UTC', u'Team Megaloblastt', u'0\xa0\U0001f353', u'hardcore_volhard\xa0(67)']
[u'2017-06-24 18:21\xa0UTC', u'doegox', u'0\xa0\U0001f353', u'inspiring_ptolemy\xa0(64)']
[u'2017-06-24 18:22\xa0UTC', u'doegox', u'0\xa0\U0001f353', u'silly_kare\xa0(63)']
[u'2017-06-24 18:22\xa0UTC', u'doegox', u'0\xa0\U0001f353', u'unruffled_jones\xa0(65)']
[u'2017-06-24 18:23\xa0UTC', u'doegox', u'0\xa0\U0001f353', u'affectionate_johnson\xa0(66)']
[u'2017-06-24 18:24\xa0UTC', u'doegox', u'0\xa0\U0001f353', u'hardcore_volhard\xa0(67)']
[u'2017-06-24 21:49\xa0UTC', u'doegox', u'0\xa0\U0001f353', u'hungry_elion\xa0(69)']
[u'2017-06-24 22:22\xa0UTC', u'Team Megaloblastt', u'0\xa0\U0001f353', u'hungry_elion\xa0(69)']
[u'2017-06-24 23:19\xa0UTC', u'Team Megaloblastt', u'0\xa0\U0001f353', u'smart_blackwell\xa0(70)']
[u'2017-06-25 07:36\xa0UTC', u'doegox', u'0\xa0\U0001f353', u'smart_blackwell\xa0(70)']
[u'2017-06-25 09:06\xa0UTC', u'Team Megaloblastt', u'0\xa0\U0001f353', u'jolly_lamport\xa0(72)']
[u'2017-06-25 09:42\xa0UTC', u'doegox', u'0\xa0\U0001f353', u'jolly_lamport\xa0(72)']
[u'2017-06-25 20:38\xa0UTC', u'doegox', u'0\xa0\U0001f353', u'heuristic_nobel\xa0(73)']
[u'2017-06-25 20:44\xa0UTC', u'Team Megaloblastt', u'0\xa0\U0001f353', u'heuristic_nobel\xa0(73)']
[u'2017-06-25 21:01\xa0UTC', u'OverTime', u'0\xa0\U0001f353', u'heuristic_nobel\xa0(73)']
[u'2017-06-25 21:02\xa0UTC', u'OverTime', u'0\xa0\U0001f353', u'jolly_lamport\xa0(72)']
[u'2017-06-25 21:02\xa0UTC', u'OverTime', u'0\xa0\U0001f353', u'smart_blackwell\xa0(70)']
[u'2017-06-25 21:02\xa0UTC', u'OverTime', u'0\xa0\U0001f353', u'hungry_elion\xa0(69)']
[u'2017-06-25 21:03\xa0UTC', u'OverTime', u'0\xa0\U0001f353', u'hardcore_volhard\xa0(67)']
[u'2017-06-25 21:03\xa0UTC', u'OverTime', u'0\xa0\U0001f353', u'affectionate_johnson\xa0(66)']
[u'2017-06-25 21:03\xa0UTC', u'OverTime', u'0\xa0\U0001f353', u'unruffled_jones\xa0(65)']
[u'2017-06-25 21:04\xa0UTC', u'OverTime', u'0\xa0\U0001f353', u'inspiring_ptolemy\xa0(64)']
[u'2017-06-25 21:04\xa0UTC', u'OverTime', u'0\xa0\U0001f353', u'silly_kare\xa0(63)']
[u'2017-06-26 06:56\xa0UTC', u'pschorrhacker', u'0\xa0\U0001f353', u'silly_kare\xa0(63)']
[u'2017-06-26 06:59\xa0UTC', u'pschorrhacker', u'0\xa0\U0001f353', u'inspiring_ptolemy\xa0(64)']
[u'2017-06-26 07:01\xa0UTC', u'pschorrhacker', u'0\xa0\U0001f353', u'unruffled_jones\xa0(65)']
[u'2017-06-26 07:04\xa0UTC', u'pschorrhacker', u'0\xa0\U0001f353', u'affectionate_johnson\xa0(66)']
[u'2017-06-26 07:06\xa0UTC', u'pschorrhacker', u'0\xa0\U0001f353', u'hardcore_volhard\xa0(67)']
[u'2017-06-26 07:09\xa0UTC', u'pschorrhacker', u'0\xa0\U0001f353', u'hungry_elion\xa0(69)']
[u'2017-06-26 07:13\xa0UTC', u'pschorrhacker', u'0\xa0\U0001f353', u'smart_blackwell\xa0(70)']
[u'2017-06-26 07:16\xa0UTC', u'pschorrhacker', u'0\xa0\U0001f353', u'jolly_lamport\xa0(72)']
[u'2017-06-26 07:18\xa0UTC', u'pschorrhacker', u'0\xa0\U0001f353', u'heuristic_nobel\xa0(73)']
[u'2017-06-26 14:18\xa0UTC', u'SdeH', u'0\xa0\U0001f353', u'silly_kare\xa0(63)']
[u'2017-06-26 14:19\xa0UTC', u'SdeH', u'0\xa0\U0001f353', u'inspiring_ptolemy\xa0(64)']
[u'2017-06-26 14:19\xa0UTC', u'SdeH', u'0\xa0\U0001f353', u'unruffled_jones\xa0(65)']
[u'2017-06-26 14:20\xa0UTC', u'SdeH', u'0\xa0\U0001f353', u'affectionate_johnson\xa0(66)']
[u'2017-06-26 14:20\xa0UTC', u'SdeH', u'0\xa0\U0001f353', u'hardcore_volhard\xa0(67)']
[u'2017-06-26 14:20\xa0UTC', u'SdeH', u'0\xa0\U0001f353', u'hungry_elion\xa0(69)']
[u'2017-06-26 14:21\xa0UTC', u'SdeH', u'0\xa0\U0001f353', u'smart_blackwell\xa0(70)']
[u'2017-06-26 14:22\xa0UTC', u'SdeH', u'0\xa0\U0001f353', u'jolly_lamport\xa0(72)']
[u'2017-06-26 14:30\xa0UTC', u'SdeH', u'0\xa0\U0001f353', u'heuristic_nobel\xa0(73)']
[u'2017-06-27 09:41\xa0UTC', u'Team Megaloblastt', u'0\xa0\U0001f353', u'practical_franklin\xa0(42)']
[u'2017-06-27 09:42\xa0UTC', u'Team Megaloblastt', u'0\xa0\U0001f353', u'peaceful_williams\xa0(47)']
[u'2017-06-27 18:56\xa0UTC', u'mice', u'0\xa0\U0001f353', u'silly_kare\xa0(63)']
[u'2017-06-27 19:03\xa0UTC', u'mice', u'0\xa0\U0001f353', u'inspiring_ptolemy\xa0(64)']
[u'2017-06-27 19:29\xa0UTC', u'mice', u'0\xa0\U0001f353', u'unruffled_jones\xa0(65)']
[u'2017-06-27 19:34\xa0UTC', u'mice', u'0\xa0\U0001f353', u'affectionate_johnson\xa0(66)']
[u'2017-06-27 19:44\xa0UTC', u'mice', u'0\xa0\U0001f353', u'hardcore_volhard\xa0(67)']
[u'2017-06-27 19:48\xa0UTC', u'mice', u'0\xa0\U0001f353', u'hungry_elion\xa0(69)']
[u'2017-06-27 19:52\xa0UTC', u'mice', u'0\xa0\U0001f353', u'smart_blackwell\xa0(70)']
[u'2017-06-27 19:57\xa0UTC', u'mice', u'0\xa0\U0001f353', u'jolly_lamport\xa0(72)']
[u'2017-06-27 20:01\xa0UTC', u'mice', u'0\xa0\U0001f353', u'heuristic_nobel\xa0(73)']
[u'2017-06-28 21:35\xa0UTC', u'Team Megaloblastt', u'0\xa0\U0001f353', u'boring_knuth\xa0(85)']
[u'2017-06-28 21:36\xa0UTC', u'Team Megaloblastt', u'0\xa0\U0001f353', u'pedantic_stallman\xa0(86)']
[u'2017-06-28 21:38\xa0UTC', u'doegox', u'0\xa0\U0001f353', u'boring_knuth\xa0(85)']
[u'2017-06-28 21:38\xa0UTC', u'doegox', u'0\xa0\U0001f353', u'pedantic_stallman\xa0(86)']
[u'2017-06-29 06:59\xa0UTC', u'OverTime', u'0\xa0\U0001f353', u'boring_knuth\xa0(85)']
[u'2017-06-29 07:01\xa0UTC', u'OverTime', u'0\xa0\U0001f353', u'pedantic_stallman\xa0(86)']
[u'2017-06-29 09:24\xa0UTC', u'SdeH', u'0\xa0\U0001f353', u'boring_knuth\xa0(85)']
[u'2017-06-29 09:24\xa0UTC', u'SdeH', u'0\xa0\U0001f353', u'pedantic_stallman\xa0(86)']
[u'2017-06-29 09:42\xa0UTC', u'pschorrhacker', u'0\xa0\U0001f353', u'boring_knuth\xa0(85)']
[u'2017-06-29 09:46\xa0UTC', u'pschorrhacker', u'0\xa0\U0001f353', u'pedantic_stallman\xa0(86)']
[u'2017-06-29 11:54\xa0UTC', u'mice', u'0\xa0\U0001f353', u'boring_knuth\xa0(85)']
[u'2017-06-29 11:59\xa0UTC', u'mice', u'0\xa0\U0001f353', u'pedantic_stallman\xa0(86)']
[u'2017-06-29 21:48\xa0UTC', u'doegox', u'0\xa0\U0001f353', u'xenodochial_northcutt\xa0(106)']
[u'2017-06-29 22:03\xa0UTC', u'OverTime', u'0\xa0\U0001f353', u'xenodochial_northcutt\xa0(106)']
[u'2017-06-29 22:45\xa0UTC', u'Team Megaloblastt', u'1\xa0\U0001f353', u'mystifying_galileo\xa0(84)']
[u'2017-06-30 07:50\xa0UTC', u'pschorrhacker', u'0\xa0\U0001f353', u'xenodochial_northcutt\xa0(106)']
[u'2017-06-30 09:10\xa0UTC', u'RonaldRietman', u'0\xa0\U0001f353', u'xenodochial_northcutt\xa0(106)']
[u'2017-06-30 11:54\xa0UTC', u'jean_onche', u'0\xa0\U0001f353', u'wizardly_shannon\xa0(6)']
[u'2017-06-30 12:02\xa0UTC', u'jean_onche', u'0\xa0\U0001f353', u'angry_meitner\xa0(7)']
[u'2017-06-30 13:20\xa0UTC', u'jean_onche', u'0\xa0\U0001f353', u'elegant_sinoussi\xa0(18)']
[u'2017-06-30 13:40\xa0UTC', u'jean_onche', u'0\xa0\U0001f353', u'unruffled_jones\xa0(65)']
[u'2017-06-30 14:03\xa0UTC', u'jean_onche', u'0\xa0\U0001f353', u'hardcore_volhard\xa0(67)']
[u'2017-06-30 15:13\xa0UTC', u'jean_onche', u'0\xa0\U0001f353', u'affectionate_johnson\xa0(66)']
[u'2017-06-30 15:41\xa0UTC', u'jean_onche', u'0\xa0\U0001f353', u'silly_kare\xa0(63)']
[u'2017-06-30 15:43\xa0UTC', u'OverTime', u'0\xa0\U0001f353', u'clever_hoover\xa0(32)']
[u'2017-06-30 15:48\xa0UTC', u'jean_onche', u'0\xa0\U0001f353', u'inspiring_ptolemy\xa0(64)']
[u'2017-06-30 16:04\xa0UTC', u'jean_onche', u'0\xa0\U0001f353', u'hungry_elion\xa0(69)']
[u'2017-06-30 16:12\xa0UTC', u'jean_onche', u'0\xa0\U0001f353', u'smart_blackwell\xa0(70)']
[u'2017-06-30 16:28\xa0UTC', u'jean_onche', u'0\xa0\U0001f353', u'jolly_lamport\xa0(72)']
[u'2017-06-30 16:36\xa0UTC', u'jean_onche', u'0\xa0\U0001f353', u'heuristic_nobel\xa0(73)']
[u'2017-06-30 16:42\xa0UTC', u'jean_onche', u'0\xa0\U0001f353', u'boring_knuth\xa0(85)']
[u'2017-06-30 16:48\xa0UTC', u'jean_onche', u'0\xa0\U0001f353', u'pedantic_stallman\xa0(86)']
[u'2017-06-30 17:01\xa0UTC', u'jean_onche', u'0\xa0\U0001f353', u'happy_yalow\xa0(60)']
[u'2017-06-30 17:08\xa0UTC', u'jean_onche', u'0\xa0\U0001f353', u'nostalgic_noether\xa0(61)']
[u'2017-06-30 19:01\xa0UTC', u'Team Megaloblastt', u'0\xa0\U0001f353', u'xenodochial_northcutt\xa0(106)']
[u'2017-06-30 23:36\xa0UTC', u'doegox', u'0\xa0\U0001f353', u'infallible_austin\xa0(116)']
[u'2017-06-30 23:42\xa0UTC', u'Team Megaloblastt', u'0\xa0\U0001f353', u'infallible_austin\xa0(116)']
[u'2017-07-01 09:25\xa0UTC', u'jean_onche', u'0\xa0\U0001f353', u'stupefied_varahamihira\xa0(16)']
[u'2017-07-01 09:36\xa0UTC', u'jean_onche', u'0\xa0\U0001f353', u'hopeful_liskov\xa0(3)']
[u'2017-07-01 12:24\xa0UTC', u'RonaldRietman', u'0\xa0\U0001f353', u'infallible_austin\xa0(116)']
[u'2017-07-01 12:46\xa0UTC', u'jean_onche', u'0\xa0\U0001f353', u'famous_stonebraker\xa0(55)']
[u'2017-07-01 21:43\xa0UTC', u'jean_onche', u'0\xa0\U0001f353', u'festive_jennings\xa0(11)']
[u'2017-07-02 07:07\xa0UTC', u'jean_onche', u'0\xa0\U0001f353', u'vigilant_wescoff\xa0(12)']
[u'2017-07-02 12:40\xa0UTC', u'jean_onche', u'0\xa0\U0001f353', u'modest_clarke\xa0(30)']
[u'2017-07-05 17:30\xa0UTC', u'jean_onche', u'0\xa0\U0001f353', u'zealous_ardinghelli\xa0(31)']
[u'2017-07-06 08:49\xa0UTC', u'TheRealDonkeyKong', u'0\xa0\U0001f353', u'inspiring_ptolemy\xa0(64)']
[u'2017-07-06 08:49\xa0UTC', u'TheRealDonkeyKong', u'0\xa0\U0001f353', u'silly_kare\xa0(63)']
[u'2017-07-06 08:50\xa0UTC', u'TheRealDonkeyKong', u'0\xa0\U0001f353', u'unruffled_jones\xa0(65)']
[u'2017-07-06 08:54\xa0UTC', u'TheRealDonkeyKong', u'0\xa0\U0001f353', u'affectionate_johnson\xa0(66)']
[u'2017-07-06 08:57\xa0UTC', u'TheRealDonkeyKong', u'0\xa0\U0001f353', u'hardcore_volhard\xa0(67)']
[u'2017-07-06 08:58\xa0UTC', u'TheRealDonkeyKong', u'0\xa0\U0001f353', u'hungry_elion\xa0(69)']
[u'2017-07-06 08:59\xa0UTC', u'TheRealDonkeyKong', u'0\xa0\U0001f353', u'smart_blackwell\xa0(70)']
[u'2017-07-06 09:01\xa0UTC', u'TheRealDonkeyKong', u'0\xa0\U0001f353', u'jolly_lamport\xa0(72)']
[u'2017-07-06 09:03\xa0UTC', u'TheRealDonkeyKong', u'0\xa0\U0001f353', u'heuristic_nobel\xa0(73)']
[u'2017-07-06 09:04\xa0UTC', u'TheRealDonkeyKong', u'0\xa0\U0001f353', u'boring_knuth\xa0(85)']
[u'2017-07-06 09:05\xa0UTC', u'TheRealDonkeyKong', u'0\xa0\U0001f353', u'pedantic_stallman\xa0(86)']
[u'2017-07-06 11:38\xa0UTC', u'jean_onche', u'0\xa0\U0001f353', u'quirky_keller\xa0(45)']
[u'2017-07-06 12:59\xa0UTC', u'jean_onche', u'0\xa0\U0001f353', u'lucid_roentgen\xa0(24)']
[u'2017-07-06 13:58\xa0UTC', u'pschorrhacker', u'0\xa0\U0001f353', u'infallible_austin\xa0(116)']
[u'2017-07-06 15:40\xa0UTC', u'Team Megaloblastt', u'0\xa0\U0001f353', u'agitated_ritchie\xa0(44)']
[u'2017-07-07 07:03\xa0UTC', u'jean_onche', u'0\xa0\U0001f353', u'determined_goldwasser\xa0(34)']
[u'2017-07-07 11:20\xa0UTC', u'pschorrhacker', u'0\xa0\U0001f353', u'mystifying_galileo\xa0(84)']
[u'2017-07-07 12:58\xa0UTC', u'jean_onche', u'0\xa0\U0001f353', u'friendly_edison\xa0(35)']
[u'2017-07-07 17:02\xa0UTC', u'jean_onche', u'0\xa0\U0001f353', u'eloquent_indiana\xa0(52)']
[u'2017-07-07 17:05\xa0UTC', u'Team Megaloblastt', u'0\xa0\U0001f353', u'clever_hoover\xa0(32)']
[u'2017-07-07 22:00\xa0UTC', u'OverTime', u'0\xa0\U0001f353', u'infallible_austin\xa0(116)']
[u'2017-07-09 17:34\xa0UTC', u'doegox', u'0\xa0\U0001f353', u'friendly_wing\xa0(132)']
[u'2017-07-09 17:38\xa0UTC', u'Team Megaloblastt', u'0\xa0\U0001f353', u'friendly_wing\xa0(132)']
[u'2017-07-10 07:52\xa0UTC', u'pschorrhacker', u'0\xa0\U0001f353', u'friendly_wing\xa0(132)']
[u'2017-07-10 10:06\xa0UTC', u'doegox', u'0\xa0\U0001f353', u'frosty_saha\xa0(133)']
[u'2017-07-10 10:09\xa0UTC', u'Team Megaloblastt', u'0\xa0\U0001f353', u'frosty_saha\xa0(133)']
[u'2017-07-10 10:35\xa0UTC', u'doegox', u'0\xa0\U0001f353', u'epic_borg\xa0(135)']
[u'2017-07-10 10:55\xa0UTC', u'Team Megaloblastt', u'0\xa0\U0001f353', u'epic_borg\xa0(135)']
[u'2017-07-10 13:35\xa0UTC', u'pschorrhacker', u'0\xa0\U0001f353', u'frosty_saha\xa0(133)']
[u'2017-07-10 13:36\xa0UTC', u'pschorrhacker', u'0\xa0\U0001f353', u'epic_borg\xa0(135)']
[u'2017-07-10 15:03\xa0UTC', u'OverTime', u'0\xa0\U0001f353', u'frosty_saha\xa0(133)']
[u'2017-07-10 15:08\xa0UTC', u'OverTime', u'0\xa0\U0001f353', u'epic_borg\xa0(135)']
[u'2017-07-11 06:48\xa0UTC', u'doegox', u'0\xa0\U0001f353', u'compassionate_jang\xa0(137)']
[u'2017-07-11 06:51\xa0UTC', u'Team Megaloblastt', u'0\xa0\U0001f353', u'compassionate_jang\xa0(137)']
[u'2017-07-11 07:38\xa0UTC', u'OverTime', u'0\xa0\U0001f353', u'compassionate_jang\xa0(137)']
[u'2017-07-11 07:54\xa0UTC', u'Team Megaloblastt', u'0\xa0\U0001f353', u'nifty_babbage\xa0(138)']
[u'2017-07-11 08:07\xa0UTC', u'pschorrhacker', u'0\xa0\U0001f353', u'compassionate_jang\xa0(137)']
[u'2017-07-11 08:11\xa0UTC', u'pschorrhacker', u'0\xa0\U0001f353', u'nifty_babbage\xa0(138)']
[u'2017-07-11 08:29\xa0UTC', u'OverTime', u'0\xa0\U0001f353', u'friendly_wing\xa0(132)']
[u'2017-07-11 08:51\xa0UTC', u'doegox', u'0\xa0\U0001f353', u'nifty_babbage\xa0(138)']
[u'2017-07-11 11:21\xa0UTC', u'mice', u'0\xa0\U0001f353', u'dazzling_panini\xa0(46)']
[u'2017-07-11 11:55\xa0UTC', u'OverTime', u'0\xa0\U0001f353', u'nifty_babbage\xa0(138)']
[u'2017-07-11 12:29\xa0UTC', u'mice', u'0\xa0\U0001f353', u'friendly_wing\xa0(132)']
[u'2017-07-11 13:24\xa0UTC', u'mice', u'0\xa0\U0001f353', u'frosty_saha\xa0(133)']
[u'2017-07-11 13:25\xa0UTC', u'mice', u'0\xa0\U0001f353', u'epic_borg\xa0(135)']
[u'2017-07-11 13:25\xa0UTC', u'mice', u'0\xa0\U0001f353', u'compassionate_jang\xa0(137)']
[u'2017-07-11 14:04\xa0UTC', u'mice', u'0\xa0\U0001f353', u'nifty_babbage\xa0(138)']
[u'2017-07-12 09:07\xa0UTC', u'mice', u'0\xa0\U0001f353', u'xenodochial_northcutt\xa0(106)']
[u'2017-07-12 12:32\xa0UTC', u'mice', u'0\xa0\U0001f353', u'infallible_austin\xa0(116)']
[u'2017-07-12 15:41\xa0UTC', u'jean_onche', u'0\xa0\U0001f353', u'infallible_austin\xa0(116)']
[u'2017-07-12 16:39\xa0UTC', u'jean_onche', u'0\xa0\U0001f353', u'nifty_babbage\xa0(138)']
[u'2017-07-12 18:57\xa0UTC', u'jean_onche', u'0\xa0\U0001f353', u'frosty_saha\xa0(133)']
[u'2017-07-12 19:01\xa0UTC', u'jean_onche', u'0\xa0\U0001f353', u'epic_borg\xa0(135)']
[u'2017-07-13 06:33\xa0UTC', u'jean_onche', u'0\xa0\U0001f353', u'compassionate_jang\xa0(137)']
[u'2017-07-13 11:35\xa0UTC', u'mice', u'0\xa0\U0001f353', u'modest_clarke\xa0(30)']
[u'2017-07-13 12:57\xa0UTC', u'mice', u'0\xa0\U0001f353', u'zealous_ardinghelli\xa0(31)']
[u'2017-07-13 12:58\xa0UTC', u'jean_onche', u'0\xa0\U0001f353', u'practical_franklin\xa0(42)']
[u'2017-07-13 13:45\xa0UTC', u'mice', u'0\xa0\U0001f353', u'determined_goldwasser\xa0(34)']
[u'2017-07-13 15:07\xa0UTC', u'SdeH', u'0\xa0\U0001f353', u'xenodochial_northcutt\xa0(106)']
[u'2017-07-13 15:08\xa0UTC', u'SdeH', u'0\xa0\U0001f353', u'infallible_austin\xa0(116)']
[u'2017-07-13 15:08\xa0UTC', u'SdeH', u'0\xa0\U0001f353', u'friendly_wing\xa0(132)']
[u'2017-07-13 15:09\xa0UTC', u'SdeH', u'0\xa0\U0001f353', u'frosty_saha\xa0(133)']
[u'2017-07-13 15:09\xa0UTC', u'SdeH', u'0\xa0\U0001f353', u'epic_borg\xa0(135)']
[u'2017-07-13 15:10\xa0UTC', u'SdeH', u'0\xa0\U0001f353', u'compassionate_jang\xa0(137)']
[u'2017-07-13 15:11\xa0UTC', u'SdeH', u'0\xa0\U0001f353', u'nifty_babbage\xa0(138)']
[u'2017-07-14 07:33\xa0UTC', u'Team Megaloblastt', u'0\xa0\U0001f353', u'practical_cori\xa0(139)']
[u'2017-07-14 08:04\xa0UTC', u'pschorrhacker', u'0\xa0\U0001f353', u'practical_cori\xa0(139)']
[u'2017-07-14 09:24\xa0UTC', u'SdeH', u'0\xa0\U0001f353', u'practical_cori\xa0(139)']
[u'2017-07-14 10:33\xa0UTC', u'doegox', u'0\xa0\U0001f353', u'practical_cori\xa0(139)']
[u'2017-07-14 10:41\xa0UTC', u'jean_onche', u'0\xa0\U0001f353', u'practical_cori\xa0(139)']
[u'2017-07-14 12:11\xa0UTC', u'pschorrhacker', u'0\xa0\U0001f353', u'agitated_wilson\xa0(141)']
[u'2017-07-14 12:39\xa0UTC', u'Team Megaloblastt', u'0\xa0\U0001f353', u'agitated_wilson\xa0(141)']
[u'2017-07-14 13:04\xa0UTC', u'SdeH', u'0\xa0\U0001f353', u'agitated_wilson\xa0(141)']
[u'2017-07-14 13:11\xa0UTC', u'jean_onche', u'0\xa0\U0001f353', u'xenodochial_northcutt\xa0(106)']
[u'2017-07-14 13:42\xa0UTC', u'GMorseCode', u'0\xa0\U0001f353', u'practical_cori\xa0(139)']
[u'2017-07-14 15:04\xa0UTC', u'jean_onche', u'0\xa0\U0001f353', u'agitated_wilson\xa0(141)']
[u'2017-07-14 16:43\xa0UTC', u'jean_onche', u'0\xa0\U0001f353', u'friendly_wing\xa0(132)']
[u'2017-07-14 18:40\xa0UTC', u'jean_onche', u'0\xa0\U0001f353', u'thirsty_fermat\xa0(57)']
[u'2017-07-14 20:49\xa0UTC', u'GMorseCode', u'0\xa0\U0001f353', u'wizardly_shannon\xa0(6)']
[u'2017-07-14 20:50\xa0UTC', u'GMorseCode', u'0\xa0\U0001f353', u'angry_meitner\xa0(7)']
[u'2017-07-16 06:32\xa0UTC', u'RonaldRietman', u'0\xa0\U0001f353', u'agitated_wilson\xa0(141)']
[u'2017-07-16 13:25\xa0UTC', u'mice', u'0\xa0\U0001f353', u'practical_cori\xa0(139)']
[u'2017-07-17 08:39\xa0UTC', u'jean_onche', u'0\xa0\U0001f353', u'reverent_beaver\xa0(48)']
